id,EIC_Code,NE_name,v_nom,length_km,r_per_km,x_per_km,b_per_km_uS,PyPSA_ids,match_quality,has_match,r,x,b,length,Comment,bus0,bus1,TSO,CORE-TSO_bus0,CORE-TSO_bus1,Imax,Maximum Current Imax (A) Period 2,Maximum Current Imax (A) Period 3,Maximum Current Imax (A) Period 4,Maximum Current Imax (A) Period 5,Maximum Current Imax (A) Period 6,Maximum Current Imax (A) Fixed,Dynamic line rating (DLR) DLRmin(A),Dynamic line rating (DLR) DLRmax(A),s_nom,tie_line,Unnamed: 26,b_per_km,is_parallel_circuit,parallel_group
231,11T0-0000-1392-2,Y-Bollenacker (-Brauweiler - Sechtem) GODORF O,220,2.555075523138576,0.0571346241778737,0.3070986049560714,,merged_way/30286003-220+1,Good Match,True,0.16,0.86,1e-05,2.80040347341538,,32148946,5865785815,Amprion GmbH,Bollenacker,Y-Bollenacker,,,,,,,1290.0,,,283.8,False,,3.5709140111171096e-06,False,
232,11T0-0000-1394-X,Y-Brauweiler (-Bollenacker - Sechtem) GODORF O,220,12.424585282211392,0.040002218786955,0.2549388219330857,,merged_way/22766290-2-220+3;merged_way/201153707-2-220+2,2-Segment Fair Match,True,0.863,5.5,9.28e-05,21.5738033081662,,23084554T,5865785815,Amprion GmbH,Brauweiler,Y-Bollenacker,,,,,,,1300.0,,,286.0,False,,4.301513213707338e-06,False,
233,11T0-0000-1395-U,Y-Sechtem (-Brauweiler - Bollenacker) GODORF O,220,4.367957194881581,0.014627033716679,0.2515849799268803,,way/610525281-220,Good Match,True,0.1,1.72,2.98e-05,6.83665614894774,,22766160T,5865785815,Amprion GmbH,Sechtem,Y-Bollenacker,,,,,,,1290.0,,,283.8,False,,4.358856047570368e-06,False,
235,11T0-0000-0311-6,Y-Hanekenfaehr (-Gronau - Kusenhorst) GRAFSH W ,220,27.747558712286786,0.0432281830887664,0.353941776637002,,merged_way/60261709-3-220+6,Parallel Circuit - One-to-One,True,2.45,20.06,0.0001756,56.6759883238459,,61918154T,979801144T,Amprion GmbH,Hanekenfaehr,Y-Hanekenfaehr,,,,,,,,,1300.0,286.0,False,,3.098313857300975e-06,True,235_317
236,11T0-0000-0344-M,Y-Kusenhorst (-Gronau - Hanekenfaehr) GRAFSH W ,220,33.134309646272946,0.0500939593827715,0.4185141961790751,,merged_way/60725324-2-220+5,Parallel Circuit - One-to-One,True,3.294,27.52,0.0001723,65.756431325987,,29077623T,979801144T,Amprion GmbH,Kusenhorst,Y-Hanekenfaehr,,,,,,,,,1300.0,286.0,False,,2.620276017501985e-06,True,236_319
237,11T0-0000-1397-O,Y-Gremberghoven (-Siegburg - Stockem) GREMBG O ,220,6.47968761778823,0.0583145214042083,0.3072538228608288,,merged_way/31911224-220+5,Fair Match,True,0.714,3.762,4.37e-05,12.243948553584,,29374542,22796434,Amprion GmbH,Gremberghoven,Y-Stockem,,,,,,,700.0,,,154.0,False,,3.569110063534881e-06,False,
238,11T0-0000-1398-L,Y-Siegburg (-Gremberghoven - Stockem) GREMBG O ,220,7.05998457490204,0.0552676077550353,0.297313804618239,,merged_way/31311091-2-220+8,Fair Match,True,0.469,2.523,3.13e-05,8.4859833644106,,22767509,22796434,Amprion GmbH,Siegburg,Y-Stockem,,,,,,,1290.0,,,283.8,False,,3.688435229707048e-06,False,
240,11T0-0000-1402-X,Gremberghoven - Siegburg GREMBG W ,220,12.629642767782492,0.0576922345135807,0.304847706404534,,merged_way/31911224-220+5;merged_way/31311091-2-220+8,2-Segment Fair Match,True,1.19,6.288,7.42e-05,20.6266928302088,,29374542,22767509,Amprion GmbH,Gremberghoven,Siegburg,,,,,,,1290.0,,,283.8,False,,3.5972805049644447e-06,False,
241,11T0-0000-0872-S,Pfungstadt - Urberach (NEU) GRIESH O ,400,17.38586050962654,0.0269084662117979,0.2527494369123166,,way/169240672-380;merged_way/8762976-380+1;merged_way/277828184-1-380+1,3-Segment Poor Match,True,0.934,8.773,0.0001506,34.7102652618115,,147521567,23284340,Amprion GmbH,Pfungstadt,Urberach (NEU),,,,,,,,,3150.0,1260.0,False,,4.338774102244943e-06,False,
242,11T0-0000-1863-N ,Reisholz - St Peter GRIND S,220,3.1991411815639537,0.0556768170238205,0.3044825930990187,,way/161242257-220,Fair Match,True,0.32,1.75,2.07e-05,5.74745499303763,,49577401T,23192640,Amprion GmbH,St Peter,Reisholz,,,,,,,1290.0,,,283.8,False,,3.601594101228392e-06,False,
243,11T0-0000-0617-A,Gronau - Hanekenfaehr GRONAU W ,400,25.1477844625917,0.0294381479302783,0.2697066468539351,,merged_way/60261709-380+1,Poor Match,True,1.372,12.57,0.0001895,46.6061928640844,,952346321,61918154,Amprion GmbH,Gronau,Hanekenfaehr,,,,,,,,,3150.0,1260.0,False,,4.065983260049379e-06,False,
244,11T0-0000-0625-C,Gundelfingen - Voehringen GUENZ N ,400,29.475190153272713,0.0264570344634491,0.2516117971421903,,relation/1641463-380-a;relation/1641463-380-b;relation/1641463-380-c;relation/1641463-380-e,Exact Multi-Segment Circuit (4 segments),True,1.225,11.65,0.0002018,46.3014855913786,,88945213,85523877,Amprion GmbH,Gundelfingen,Voehringen,,,,,,,2720.0,,,1088.0,False,,4.35839147324412e-06,True,244_245
245,11T0-0000-0626-9,Gundelfingen - Voehringen GUENZ S ,400,29.475190153272713,0.0271718187326562,0.2513663868415448,,relation/1641474-380-a;relation/1641474-380-b;relation/1641474-380-c;relation/1641474-380-e,"Parallel Circuit Match (pattern, parallel to JAO 244)",True,1.255,11.61,0.0002015,46.1875597047057,,88945213,85523877,Amprion GmbH,Gundelfingen,Voehringen,,,,,,,2720.0,,,1088.0,False,,4.36264659333086e-06,True,244_245
247,11T0-0000-0631-K,Y-Guetersloh (-Enniger - Uentrop) GUETER S ,400,26.382994789707322,0.0267977965476515,0.2416877029543872,,merged_way/741639709-1-380+5,Fair Match,True,0.792,7.143,0.0001341,29.5546687426959,,26383042,42560068,Amprion GmbH,Guetersloh,Y-Guetersloh,,,,,,,2565.0,,,1026.0,False,,4.537354188181903e-06,False,
248,11T0-0000-0867-H,Y-Uentrop (-Enniger - Guetersloh) GUETER S ,400,9.58778570942129,0.028306613276522,0.247407613656528,,way/24959946-380,Simplified Geometry Match (0.52),True,0.797,6.966,0.0001248,28.1559645519672,,42488850,42560068,Amprion GmbH,Uentrop,Y-Guetersloh,,,,,,,2565.0,,,1026.0,False,,4.432453371279744e-06,False,
249,11T0-0000-0677-N,Y-Kruckel (-Lippborg - Uentrop) HAARST O ,400,41.89465629012761,0.012493077119782,0.2434836952173734,,merged_way/920094545-380+2;way/82077681-1-380;way/83688484-380;merged_way/42488871-380+1,4-Segment Fair Match,True,0.666,12.98,0.0002401,53.3095244361719,,22964137,530640687,Amprion GmbH,Kruckel,Y-Lippborg,,,,,,,3150.0,,,1260.0,False,,4.503885610299797e-06,False,
250,11T0-0000-0712-K,Y-Lippborg (-Kruckel - Uentrop) HAARST O ,400,0.26292563729481316,0.0252922237367948,0.2529222373679488,,,,False,0.007,0.07,1.2e-06,0.276764908963559,,42488855,530640687,Amprion GmbH,Lippborg,Y-Lippborg,,,,,,,3150.0,,,1260.0,False,,4.33580978345055e-06,True,220_250
251,11T0-0000-0868-E,Y-Uentrop (-Kruckel - Lippborg) HAARST O ,400,0.8540477063319595,0.0293571866363488,0.2642146797271395,,,,False,0.029,0.261,4.1e-06,0.987833076759931,,42488850,530640687,Amprion GmbH,Uentrop,Y-Lippborg,,,,,,,3150.0,,,1260.0,False,,4.1504988003113865e-06,True,221_251
252,11T0-0000-0607-E,Geithe - Unna HAARST W ,400,17.492634770044987,0.014151658894631,0.244437744543627,,merged_way/741626874-380+1;merged_way/42488871-380+1,2-Segment Poor Match,True,0.429,7.41,0.000136,30.3144672433249,,112695048,42809973,Amprion GmbH,Geithe,Unna,,,,,,,2720.0,,,1088.0,False,,4.486306782447135e-06,False,
253,11T0-0000-0618-7,Gronau - Kusenhorst HAMALD ,400,34.73687634046435,0.0294908982708325,0.270411252398692,,merged_way/844115029-1-380+1;way/60725324-1-380,2-Segment Poor Match,True,1.89,17.33,0.0002599,64.0875697526403,,952346321,29077623,Amprion GmbH,Gronau,Kusenhorst,,,,,,,,,3150.0,1260.0,False,,4.055388603486443e-06,False,
254,11T0-0000-0738-V,St. Barbara - Mittelbexbach HAGARD O ,400,0.9120964048017646,0.0261426188197018,0.2718832357248995,,,,False,0.035,0.364,5.4e-06,1.33881001904916,,89352550,152018146,Amprion GmbH,St Barbara,Mittelbexbach,,,,,,,673.0,,,269.2,False,,4.033432617896861e-06,True,254_255
255,11T0-0000-0739-S,St. Barbara - Mittelbexbach HAGARD W ,400,0.9120964048017646,0.0260148587007032,0.2709881114656584,,,,False,0.036,0.375,5.6e-06,1.3838245448178,,89352550,152018146,Amprion GmbH,St Barbara,Mittelbexbach,,,,,,,673.0,,,269.2,False,,4.046755797887166e-06,True,254_255
256,11T0-0000-1409-C,Dauersberg - Setzer Wiese HELLER O ,220,15.478664102426936,0.0539940100176382,0.2921781126880386,,merged_way/207578308-220+3,Parallel Circuit - One-to-One,True,2.565,13.88,0.0001783,47.5052695504944,,152403632T,90148336,Amprion GmbH,Dauersberg,Setzer Wiese,,,,,,,1360.0,,,299.2,False,,3.753267830855712e-06,True,256_257
257,11T0-0000-0480-D,Dauersberg - Setzer Wiese HELLER W ,220,15.478664102426936,0.0478032733413019,0.2778170636452319,,merged_way/152403657-2-220+5;merged_way/207578308-220+3;way/207579638-1-220;merged_way/78043300-220+2,Parallel Circuit - Parallel Circuit - 4-Segment Poor Match,True,2.347,13.64,0.0001938,49.0970562464013,,152403632T,90148336,Amprion GmbH,Dauersberg,Setzer Wiese,,,,,,,1310.0,,,288.2,False,,3.947283499592811e-06,True,256_257
258,11T0-0000-0963-O,Hoheneck - Herbertingen HERBTG W    ,400,64.93139045173714,0.0238355718891754,0.250464699263261,,merged_way/195538144-1-380+6;merged_way/240543053-1-380-a+5,2-Segment Fair Match,True,0.748,7.86,0.0001374,31.381667848284,,25802269,25306752,Amprion GmbH,Hoheneck,Herbertingen,,,,,,,2552.0,,,1020.8,False,,4.3783523764341056e-06,False,
259,11T0-0000-0243-U,Eiberg - Garenfeld HERDEK N,220,26.54819613382605,0.0593884456315586,0.328564084693926,,way/32672606-220,Parallel Circuit - Simplified Geometry Match (0.94),True,2.742,15.17,0.0001541,46.1705971732474,,113546939T,24667346,Amprion GmbH,Eiberg,Garenfeld,,,,,,,,1217.0,1310.0,288.2,False,,3.337621980971259e-06,True,259_260
260,11T0-0000-0244-R,Eiberg - Garenfeld HERDEK S,220,26.54819613382605,0.0677732969869065,0.3890008758117563,,relation/1605946-220,Parallel Circuit - Simplified Geometry Match (0.90),True,2.582,14.82,0.0001074,38.0976006007031,,113546939T,24667346,Amprion GmbH,Eiberg,Garenfeld,,,,,,,,1140.0,1310.0,288.2,False,,2.8190751728868168e-06,True,259_260
261,11T0-0000-0702-O,Kriftel - Limburg HESSEN O ,400,36.253163334273495,0.0271928340379869,0.2600598377188736,,relation/1641702-380-c;way/169236154-380;way/147534818-380,3-Segment Fair Match,True,1.558,14.9,0.0002416,57.2945062593902,,38661452,50898216,Amprion GmbH,Kriftel,Limburg,,,,,,,2720.0,,,1088.0,False,,4.216809180730191e-06,False,
262,11T0-0000-0340-Y,Kusenhorst - Poeppinghausen HOCHLR O ,220,16.413113054326946,0.046360134993393,0.294100441945807,,merged_way/106607617-220+8;merged_way/155269862-1-220+4,2-Segment Poor Match,True,1.303,8.266,0.0001048,28.1060441300634,,29077623T,28452784,Amprion GmbH,Kusenhorst,Poeppinghausen,,,,,,,1290.0,,,283.8,False,,3.728735339453251e-06,False,
263,11T0-0000-0183-J,Y-Bochum (-Kusenhorst - Poeppinghausen) HOCHLR W ,220,14.95920559315315,0.0585678878825604,0.3196546787776372,,merged_way/68561219-2-220+2;merged_way/106607620-1-220+1;merged_way/155269862-1-220+4;merged_way/66676627-220+1,4-Segment Poor Match,True,0.688,3.755,4.03e-05,11.7470515819107,,68549340,319868746,Amprion GmbH,Bochum,Y-Poeppinghausen,,,,,,,1282.0,,,282.04,False,,3.430648083818583e-06,False,
264,11T0-0000-0345-J,Y-Kusenhorst (-Bochum - Poeppinghausen) HOCHLR W ,220,20.367974729236654,0.0388865588312714,0.2918779356982495,,merged_way/106607617-220+8,Poor Match,True,0.68,5.104,6.57e-05,17.4867620184783,,29077623T,319868746,Amprion GmbH,Kusenhorst,Y-Poeppinghausen,,,,,,,1282.0,,,282.04,False,,3.757127816491965e-06,False,
265,11T0-0000-0443-K,Y-Poeppinghausen (-Bochum - Kusenhorst) HOCHLR W ,220,6.136868667480216,0.0587921653076349,0.2968102045013879,,merged_way/66676627-220+1;way/89478841-220,Parallel Circuit - Parallel Circuit - 2-Segment Good Match,True,0.619,3.125,3.89e-05,10.5286137491455,German internal tie-line,28452784,319868746,Amprion GmbH,Poeppinghausen,Y-Poeppinghausen,,,,,,,1282.0,,,282.04,False,,3.694693425633276e-06,True,170_197_265
266,11T0-0000-0651-C,Eiberg - Huellen HUELLN W ,400,5.298795119759031,0.0291761893003067,0.2515791173200101,,merged_way/25028229-1-380+3;merged_way/42921001-1-380+3,2-Segment Fair Match,True,0.334,2.88,4.99e-05,11.4476910113991,,113546939,23067006,Amprion GmbH,Eiberg,Huellen,,,,,,,,,3150.0,1260.0,False,,4.358957623009899e-06,False,
267,11T0-0000-0911-D,Ibbenbueren - Westerkappeln IBBENB S ,400,11.19605958533549,0.0271772725821625,0.2498248992756809,,way/114377991-220,Parallel Circuit - One-to-One,True,0.343,3.153,5.54e-05,12.6208396726728,,29472852,114319248,Amprion GmbH,Ibbenbueren,Westerkappeln,,,,,,,615.0,,,246.0,False,,4.389565309188939e-06,True,267_330
268,11T0-0000-0693-R,Y-Lambsheim (-Mittelbexbach - Otterbach) KAILAU N ,400,41.37452181730139,0.0271752441656714,0.2508174387439011,,merged_way/152107836-1-380+3,Fair Match,True,1.35,12.46,0.0002172,49.6775665296637,,600395952,614624914,Amprion GmbH,Lambsheim,Y-Otterbach,,,,,,,,,3096.0,1238.4,False,,4.372194839099144e-06,False,
269,11T0-0000-0742-8,Y-Mittelbexbach (-Lambsheim - Otterbach) KAILAU N ,400,36.21165330606548,0.0294757715863632,0.2512934425074699,,merged_way/1098393180-380+1,Fair Match,True,1.18,10.06,0.0001747,40.0328790899546,,152018146,614624914,Amprion GmbH,Mittelbexbach,Y-Otterbach,,,,,,,,,3096.0,1238.4,False,,4.363912962828528e-06,False,
270,11T0-0000-0809-Z,Y-Otterbach (-Lambsheim - Mittelbexbach) KAILAU N ,400,0.5838946639154159,0.0267430126335201,0.2460357162283858,,,,False,0.015,0.138,2.5e-06,0.560894174697383,,152107815,614624914,Amprion GmbH,Otterbach,Y-Otterbach,,,,,,,,,3096.0,1238.4,False,,4.457168772253367e-06,False,
271,11T0-0000-0688-G,Lambsheim - Otterbach KAILAU S ,400,40.945673203740576,0.0293894898578304,0.2510269181208178,,merged_way/152107836-1-380+3,Fair Match,True,1.474,12.59,0.0002191,50.1539838605695,,600395952,152107815,Amprion GmbH,Lambsheim,Otterbach,,,,,,,,,3096.0,1238.4,False,,4.368546287551327e-06,False,
272,11T0-0000-0871-V,Dettingen - Urberach KARLST S ,400,16.6727020116882,0.0270477259784284,0.2511574555139789,,relation/1641761-380-c,Fair Match,True,0.56,5.2,9.04e-05,20.7041434997759,,42372159,23284340,Amprion GmbH,Dettingen,Urberach,,,,,,,,,3150.0,1260.0,False,,4.366275765089172e-06,False,
273,11T0-0000-0414-T,Fuehlingen - Opladen KASSEL S ,220,3.321920835635599,0.0540128377805806,0.2915011906679586,,way/116260546-220;way/54071725-220,2-Segment Good Match,True,0.257,1.387,1.79e-05,4.75812807769933,,22761692,22761839T,Amprion GmbH,Fuehlingen,Opladen,,,,,,,1360.0,,,299.2,False,,3.761983643083245e-06,False,
274,11T0-0000-0658-S,Bischofsheim - Kelsterbach KELSTB N ,400,11.156084186309746,0.0246665905957374,0.2439579968101382,,relation/1641706-380-a;way/1120289993-1-380,2-Segment Poor Match,True,0.501,4.955,9.13e-05,20.3108734486628,,24685992,169244940,Amprion GmbH,Bischofsheim,Kelsterbach,,,,,,,2500.0,,,1000.0,False,,4.495129184412839e-06,False,
275,11T0-0000-0915-1,Hattingen - Witten KEMNAD S ,400,10.820314169169336,0.0283320965820142,0.2501237617442466,,merged_way/157903633-1-380+4;way/68677653-1-380,2-Segment Fair Match,True,0.495,4.37,7.66e-05,17.4713508605726,,63114179,35763480,Amprion GmbH,Hattingen,Witten,,,,,,,,,3096.0,1238.4,False,,4.38432040036826e-06,False,
276,11T0-0000-0918-T,Leupolz - Woringen KEMPTE O ,400,18.59355241364505,0.0260800336124776,0.2514940795263674,,merged_way/57727003-1-380+2,Fair Match,True,0.695,6.702,0.0001162,26.6487386606544,,57727004,683227471,Amprion GmbH,Leupolz,Woringen,,,,,,,2760.0,,,1104.0,False,,4.36043151909339e-06,False,
277,11T0-0000-0776-L,Oberzier - Siersdorf KIRCHB S ,400,17.166038936527883,0.0271782132289969,0.2514191245059342,,merged_way/80130019-1-380+3;way/505137255-380,2-Segment Fair Match,True,0.658,6.087,0.0001056,24.2105687543126,,26593929,25992879,Amprion GmbH,Oberzier,Siersdorf,,,,,,,,,3150.0,1260.0,False,,4.3617314847752015e-06,False,
278,11T0-0000-0730-I,Kruckel - Mengede KIRCHL O ,400,9.319016408040616,0.0271414731233562,0.2521744425083384,,relation/12479462-380-a;relation/12479137-380,2-Segment Fair Match,True,0.45,4.181,7.21e-05,16.5797927752403,,22964137,32472806,Amprion GmbH,Kruckel,Mengede,,,,,,,,,2720.0,1088.0,False,,4.34866713820885e-06,False,
279,11T0-0000-0802-J,Osterath - Rommerskirchen KNESTE W ,400,18.342169329273606,0.0270635185427698,0.250566344382698,,merged_way/28203625-1-380+4;merged_way/842119255-1-380+3,2-Segment Fair Match,True,0.828,7.666,0.0001339,30.5946914733747,,24799890,24839976,Amprion GmbH,Osterath,Rommerskirchen,,,,,,,2720.0,,,1088.0,False,,4.376576247435856e-06,False,
280,11T0-0000-0897-5,Koblenz - Weissenthurm KOBLNZ N ,400,10.254276639070058,0.0286838392872555,0.2503149190534136,,merged_way/37090208-380+3,Parallel Circuit - One-to-One,True,0.311,2.714,4.75e-05,10.8423421594814,,160584794,395847307,Amprion GmbH,Koblenz,Weissenthurm,,,,,,,2580.0,,,1032.0,False,,4.380972238407202e-06,True,280_312
281,11T0-0000-0540-O,Wengerrohr - Weissenthurm KONDLW ,220,48.605140706895284,0.0457622979629018,0.288766732363007,,merged_relation/1735055-220-a+2,Fair Match,True,3.45,21.77,0.0002863,75.3895707509446,,66764943,395847307T,Amprion GmbH,Wengerrohr,Weissenthurm,,,,,,,,,1539.0,338.58,False,,3.79760750921125e-06,False,
283,11T0-0000-0566-Z,Hoheneck - Rheinau KUGELB O ,400,60.38211203874126,0.0293929160346086,0.2516193894702864,,relation/1636729-380-a,Parallel Circuit - One-to-One,True,2.494,21.35,0.0003698,84.8503767732145,German internal tie-line,25802269,152973139,Amprion GmbH,Hoheneck,Rheinau,,,,,,,,,3096.0,1238.4,False,,4.3582599637523135e-06,True,283_284
284,11T0-0000-0567-W,Hoheneck - Rheinau KUGELB W ,400,60.38211203874126,0.0291935068560209,0.2515786443695907,,relation/1636729-380-a,Parallel Circuit - Parallel Circuit - Fair Match,True,2.474,21.32,0.0003694,84.7448719402394,,25802269,152973139,Amprion GmbH,Hoheneck,Rheinau,,,,,,,,,3096.0,1238.4,False,,4.3589658175481625e-06,True,283_284
285,11T0-0000-1421-S,Buerstadt - Rheinau KURPFA O ,400,16.701225481389837,0.0294301376996697,0.2514703464073667,,relation/14596023-380,Parallel Circuit - Comprehensive 1:1 (was: relation/14596023-380),True,0.795,6.793,0.0001178,27.0131253925095,German internal tie-line,149987048,152973139,Amprion GmbH,Buerstadt,Rheinau,,,,,,,,,3096.0,1238.4,False,,4.360843045309555e-06,True,285_286
286,11T0-0000-1422-P,Buerstadt - Rheinau KURPFA W ,400,16.701225481389837,0.0294077671077218,0.2515586324882205,,relation/14596024-380,Parallel Circuit - Comprehensive 1:1 (was: relation/14596024-380),True,0.794,6.792,0.0001177,26.9996697502243,,149987048,152973139,Amprion GmbH,Buerstadt,Rheinau,,,,,,,,,3096.0,1238.4,False,,4.35931258007414e-06,True,285_286
287,11T0-0000-0681-0,Kusenhorst - Rosenblumendelle KUSENH ,400,19.033910845852656,0.0275774572230213,0.2586911916495808,,way/25091638-380;merged_way/309079148-380+1;merged_way/24479533-380+3;merged_way/61910820-1-380+6,4-Segment Fair Match,True,1.13,10.6,0.0001737,40.9754964303485,,29077623,26291794,Amprion GmbH,Kusenhorst,Rosenblumendelle,,,,,,,2580.0,,,1032.0,False,,4.239118866936999e-06,False,
288,11T0-0000-0314-Y,Hattingen - Laer LAER W ,220,9.592224695648001,0.0458579896439295,0.2797537621509586,,merged_way/82131058-220+1;way/68677653-2-220,2-Segment Poor Match,True,0.916,5.588,7.83e-05,19.9747090335273,,63114179T,66038431,Amprion GmbH,Hattingen,Laer,,,,,,,1290.0,,,283.8,False,,3.919956975021485e-06,False,
289,11T0-0000-0689-D,Lambsheim - Weingarten LAMBSH W ,400,19.357870180869856,0.027158419961373,0.2506665713062987,,merged_way/39076066-1-380+1;merged_way/152924493-1-380+1,2-Segment Fair Match,True,0.866,7.993,0.0001395,31.8869802157746,,600395952,259561755,Amprion GmbH,Lambsheim,Weingarten,,,,,,,,,3150.0,1260.0,False,,4.374826310174987e-06,False,
290,11T0-0000-0723-D,Lechhausen - Meitingen LECHHA W ,400,11.381392674360093,0.0271734083352883,0.2548032082426678,,relation/3710286-380-b,Poor Match,True,0.841,7.886,0.0001332,30.9493748308286,,53378027,24652261,Amprion GmbH,Lechhausen,Meitingen,,,,,,,,,2720.0,1088.0,False,,4.303802604352441e-06,False,
291,11T0-0000-0791-S,Linde - Opladen LEICHL O ,400,21.826878024506435,0.0271270802169292,0.2504686888423206,,merged_way/92165135-1-380+2;merged_way/36784592-1-380+2,2-Segment Good Match,True,0.772,7.128,0.0001246,28.4586469987366,,92165128,22761839,Amprion GmbH,Linde,Opladen,,,,,,,,,2720.0,1088.0,False,,4.378282636048422e-06,False,
292,11T0-0000-0790-V,Halfeshof - Opladen LEICHL W ,400,13.076104527923084,0.0271774728259218,0.2501509129238108,,merged_way/36784592-1-380+2,Fair Match,True,0.46,4.234,7.42e-05,16.9257827225662,,33816726,22761839,Amprion GmbH,Halfeshof,Opladen,,,,,,,,,2720.0,1088.0,False,,4.38384452974652e-06,False,
293,11T0-0000-0212-8,Dauersberg - Siegburg LEUSHD N ,220,47.21379141212172,0.0585713263154858,0.3097652130772809,,relation/1083988-220-a,Parallel Circuit - One-to-One,True,3.031,16.03,0.0001832,51.7488708327,,152403632T,22767509,Amprion GmbH,Dauersberg,Siegburg,,,,,,,1290.0,,,283.8,False,,3.5401738637403527e-06,True,293_294
294,11T0-0000-0213-5,Dauersberg - Siegburg LEUSHD S ,220,47.21379141212172,0.0585713263154858,0.3097652130772809,,relation/1083988-220-a,Parallel Circuit - Parallel Circuit - Fair Match,True,3.031,16.03,0.0001832,51.7488708327,,152403632T,22767509,Amprion GmbH,Dauersberg,Siegburg,,,,,,,1290.0,,,283.8,False,,3.5401738637403527e-06,True,293_294
295,11T0-0000-0842-3,Liessem - Sechtem LIESSM O ,400,15.778177719374751,0.0284997396079829,0.2536188948952829,,way/39230385-380;way/414015967-380,2-Segment Poor Match,True,0.99,8.81,0.0001502,34.7371594834745,,26777313,22766160,Amprion GmbH,Liessem,Sechtem,,,,,,,,,2580.0,1032.0,False,,4.323899887999034e-06,False,
296,11T0-0000-1515-F,Dauersberg - Limburg LIMBG W ,400,29.221874113070648,0.0271712615560307,0.2549455396000987,,way/194214685-380,Poor Match,True,1.264,11.86,0.0002001,46.5197391513627,,152403632,50898216,Amprion GmbH,Dauersberg,Limburg,,,,,,,2720.0,,,1088.0,False,,4.301399871330501e-06,False,
297,11T0-0000-0680-3,Kusenhorst - Niederrhein LIPPE N ,400,26.372044618475055,0.0276332812075892,0.2562407772017579,,way/25091638-380;merged_way/25788425-1-380+1;merged_way/60725329-1-380+4,3-Segment Fair Match,True,1.026,9.514,0.0001589,37.1291412081103,,29077623,24462426,Amprion GmbH,Kusenhorst,Niederrhein,,,,,,,,,3096.0,1238.4,False,,4.279657294235794e-06,False,
