matched,jao_id,pypsa_ids,path_length,length_ratio,match_quality,is_geometric_match,is_parallel_circuit,is_duplicate,locked_by_corridor,jao_r,jao_x,jao_b,jao_length_km,matched_lines_data,allocated_r_sum,allocated_x_sum,allocated_b_sum,forced_unmatched,jao_name,jao_voltage,jao_length,match_score,electrical_score,geometric_score,direction_score,parallel_group,segments,match_details,manual_match
True,4,merged_way/23598077-220+3,30.362989179108084,1.4221394759644197,Parallel Circuit - One-to-One,,True,,,2.9672,11.191,0.000266784,38.882,"[{'network_id': 'merged_way/23598077-220+3', 'length_km': 38.496410000000004, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 1.154892, 'original_x': 5.79371, 'original_b': 0.00030235, 'allocated_r': 1.4836, 'allocated_x': 5.5955, 'allocated_b': 0.000533568, 'allocated_r_per_km': 0.038156473432436604, 'allocated_x_per_km': 0.14390977830358523, 'allocated_b_per_km': 1.3722750887300036e-05}]",1.4836,5.5955,0.000533568,,Wuhlheide - Thyrow 291,220.0,21.350218942848425,0.3942124570938744,0.0006868934940884586,0.3136000006854667,0.9999996969623037,4_8,1.0,,
True,40,relation/8539040-380-b,36.85124108913978,1.0353169232522663,Fair Match,,False,,,1.4206,13.747,0.0002195659105593,52.115,"[{'network_id': 'relation/8539040-380-b', 'length_km': 52.09383999999999, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.562815, 'original_x': 12.815085, 'original_b': 0.00022585, 'allocated_r': 1.4206, 'allocated_x': 13.747, 'allocated_b': 0.0002195659105593, 'allocated_r_per_km': 0.027258946560491222, 'allocated_x_per_km': 0.26378202053151684, 'allocated_b_per_km': 4.2131039155579e-06}]",1.4206,13.747,0.0002195659105593,,Lubmin - Altentreptow/Nord 475,400.0,35.59416470598981,0.5349541871398207,0.0010207275066399513,0.5666439961353589,0.9999965906455508,,1.0,,
True,400,way/818506067-380;way/381950155-380;merged_way/37090208-380+3,47.93945450695868,1.505055554879419,3-Segment Poor Match,,False,,,1.449,12.62,0.000218,50.0874943304722,"[{'network_id': 'way/818506067-380', 'length_km': 41.43032, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.621455, 'original_x': 5.095929, 'original_b': 0.00035923, 'allocated_r': 0.4982877626088958, 'allocated_x': 4.3398147440471115, 'allocated_b': 0.00029986675569010156, 'allocated_r_per_km': 0.014464688435397121, 'allocated_x_per_km': 0.12597955007226477, 'allocated_b_per_km': 8.704767643662036e-06}, {'network_id': 'way/381950155-380', 'length_km': 8.27298, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.248189, 'original_x': 2.035153, 'original_b': 3.587e-05, 'allocated_r': 0.19900037915749347, 'allocated_x': 1.7331848067409024, 'allocated_b': 2.9939325504716066e-05, 'allocated_r_per_km': 0.028929376870794242, 'allocated_x_per_km': 0.25195910014452955, 'allocated_b_per_km': 4.352383821831018e-06}, {'network_id': 'merged_way/37090208-380+3', 'length_km': 10.53552, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.158033, 'original_x': 1.295869, 'original_b': 9.135e-05, 'allocated_r': 0.12671204781235756, 'allocated_x': 1.1035928525824377, 'allocated_b': 7.625459330046639e-05, 'allocated_r_per_km': 0.014464688435397121, 'allocated_x_per_km': 0.12597955007226477, 'allocated_b_per_km': 8.704767643662036e-06}]",0.8240001895787468,7.176592403370451,0.00040606067449528403,,Bacharach - Weissenthurm SOONWD O ,400.0,31.852282363623086,0.3277949334403364,0.000580138766684446,0.15403941877284424,0.999999939320164,,3.0,,
True,401,way/128461828-380-b;way/818506067-380,42.54338736692789,0.9891342411371518,2-Segment Fair Match,,False,,,1.911,16.49,0.0002852,65.4872073134539,"[{'network_id': 'way/128461828-380-b', 'length_km': 15.33157, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.229974, 'original_x': 1.885783, 'original_b': 0.00013294, 'allocated_r': 0.25808363912829535, 'allocated_x': 2.227001156057347, 'allocated_b': 0.00015406688410128696, 'allocated_r_per_km': 0.014590635930258994, 'allocated_x_per_km': 0.12590245237570424, 'allocated_b_per_km': 8.710098100072978e-06}, {'network_id': 'way/818506067-380', 'length_km': 41.43032, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.621455, 'original_x': 5.095929, 'original_b': 0.00035923, 'allocated_r': 0.6974163608717046, 'allocated_x': 6.017998843942651, 'allocated_b': 0.000416333115898713, 'allocated_r_per_km': 0.014590635930258994, 'allocated_x_per_km': 0.12590245237570424, 'allocated_b_per_km': 8.710098100072978e-06}]",0.9554999999999999,8.244999999999997,0.0005704,,Waldlaubersheim - Weissenthurm SOONWD W ,400.0,43.01073160506319,0.5300910489070749,0.0005012510482884092,0.23623485769477104,0.9999998377836332,,2.0,,
True,402,way/24462486-2-220;way/24462323-1-220,5.72783853677605,1.1529297727308283,2-Segment Good Match,,False,,,0.404,2.17,2.85e-05,7.50971886432797,"[{'network_id': 'way/24462486-2-220', 'length_km': 5.79817, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.173945, 'original_x': 0.872625, 'original_b': 4.554e-05, 'allocated_r': 0.16780621692174116, 'allocated_x': 0.9013353730697483, 'allocated_b': 4.7351259230392314e-05, 'allocated_r_per_km': 0.02689847698021337, 'allocated_x_per_km': 0.14447944318579953, 'allocated_b_per_km': 7.590164296396842e-06}, {'network_id': 'way/24462323-1-220', 'length_km': 1.18149, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.035445, 'original_x': 0.177814, 'original_b': 9.28e-06, 'allocated_r': 0.03419378307825883, 'allocated_x': 0.1836646269302516, 'allocated_b': 9.648740769607689e-06, 'allocated_r_per_km': 0.02689847698021337, 'allocated_x_per_km': 0.14447944318579953, 'allocated_b_per_km': 7.590164296396842e-06}]",0.20199999999999999,1.085,5.7e-05,,Niederrhein - Spellen SPELLN S ,220.0,4.968072359870712,0.6785953557760599,0.0005392442247943441,0.9048371616642661,0.9999998754671685,,2.0,,
True,403,merged_relation/14592735-380-c+1,8.45458251686464,1.0902541271437123,Parallel Circuit - Parallel Circuit - Fair Match,,,,,0.152,2.662,5.35e-05,11.3959962748817,"[{'network_id': 'merged_relation/14592735-380-c+1', 'length_km': 9.77603, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.293281, 'original_x': 2.404903, 'original_b': 4.238e-05, 'allocated_r': 0.152, 'allocated_x': 2.662, 'allocated_b': 5.35e-05, 'allocated_r_per_km': 0.01333801769793733, 'allocated_x_per_km': 0.23359080994677087, 'allocated_b_per_km': 4.694631229208205e-06}]",0.152,2.662,5.35e-05,,Y-Brauweiler (-Opladen - Rommerskirchen) STOMM N ,220.0,,,,,,,,,
True,404,way/116260546-220;merged_way/79174485-220+1;way/59584548-220,19.73472546839167,1.044909845177641,Parallel Circuit - 3-Segment Fair Match,,True,,,1.321,7.386,8.31e-05,23.6579192752813,"[{'network_id': 'way/116260546-220', 'length_km': 2.80711, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.042107, 'original_x': 0.211235, 'original_b': 4.409e-05, 'allocated_r': 0.042967011551362386, 'allocated_x': 0.2402379616338854, 'allocated_b': 4.32467362291381e-05, 'allocated_r_per_km': 0.013959384853640016, 'allocated_x_per_km': 0.07804997466236575, 'allocated_b_per_km': 1.4050263513550164e-05}, {'network_id': 'merged_way/79174485-220+1', 'length_km': 7.55506, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.113326, 'original_x': 0.568518, 'original_b': 0.00011867, 'allocated_r': 0.11564147835005961, 'allocated_x': 0.6465768047642243, 'allocated_b': 0.00011639432976096841, 'allocated_r_per_km': 0.013959384853640016, 'allocated_x_per_km': 0.07804997466236575, 'allocated_b_per_km': 1.4050263513550164e-05}, {'network_id': 'way/59584548-220', 'length_km': 11.21364, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.336409, 'original_x': 1.687653, 'original_b': 8.807e-05, 'allocated_r': 0.34328302019715595, 'allocated_x': 1.9193704672037804, 'allocated_b': 8.637946700494674e-05, 'allocated_r_per_km': 0.027918769707280033, 'allocated_x_per_km': 0.1560999493247315, 'allocated_b_per_km': 7.025131756775082e-06}]",0.5018915100985779,2.80618523360189,0.00024602053299505326,,Y-Opladen (-Brauweiler - Rommerskirchen) STOMM N ,220.0,18.886534144040574,0.4930977894245642,0.00039598070739216285,0.15593804178804685,0.9976529394420669,342_343_404,3.0,,
True,406,merged_way/79174485-220+1;way/59584548-220,17.392200635590306,1.0632924071425864,2-Segment Good Match,,False,,,1.024,5.516,7.18e-05,19.0040311188218,"[{'network_id': 'merged_way/79174485-220+1', 'length_km': 7.55506, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.113326, 'original_x': 0.568518, 'original_b': 0.00011867, 'allocated_r': 0.10304897835225668, 'allocated_x': 0.5550958638584452, 'allocated_b': 0.00011560807258893796, 'allocated_r_per_km': 0.01347082618415915, 'allocated_x_per_km': 0.07256355198420104, 'allocated_b_per_km': 1.5112583125353546e-05}, {'network_id': 'way/59584548-220', 'length_km': 11.21364, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.336409, 'original_x': 1.687653, 'original_b': 8.807e-05, 'allocated_r': 0.30590204329548665, 'allocated_x': 1.6478082722831096, 'allocated_b': 8.579596370553101e-05, 'allocated_r_per_km': 0.0269416523683183, 'allocated_x_per_km': 0.1451271039684021, 'allocated_b_per_km': 7.556291562676773e-06}]",0.40895102164774333,2.2029041361415547,0.00020140403629446897,,Fuehlingen - Rommerskirchen STOMM S ,220.0,16.356931093234103,0.6115664662196689,0.0004377631091212475,0.6493718131707115,0.9999999507885747,,2.0,,
True,407,relation/1190715-220-a;merged_way/81234910-2-220+1,5.126468136529221,1.2756935469240656,2-Segment Good Match,,False,,,0.315,1.655,2.18e-05,5.73586112642968,"[{'network_id': 'relation/1190715-220-a', 'length_km': 5.08443, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.305066, 'original_x': 1.530413, 'original_b': 1.997e-05, 'allocated_r': 0.24519895679917694, 'allocated_x': 1.2882675349290091, 'allocated_b': 1.6969324629276375e-05, 'allocated_r_per_km': 0.05491764759584993, 'allocated_x_per_km': 0.2885355770512116, 'allocated_b_per_km': 3.8006498971096147e-06}, {'network_id': 'merged_way/81234910-2-220+1', 'length_km': 1.4473900000000002, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.086843, 'original_x': 0.435664, 'original_b': 5.68e-06, 'allocated_r': 0.06980104320082305, 'allocated_x': 0.36673246507099094, 'allocated_b': 4.830675370723627e-06, 'allocated_r_per_km': 0.05491764759584993, 'allocated_x_per_km': 0.2885355770512116, 'allocated_b_per_km': 3.8006498971096147e-06}]",0.315,1.655,2.18e-05,,Gellep - Muendelheim STRATM W ,220.0,4.018573386131872,0.6534495325599861,0.0010678715860472643,0.927935316494133,0.9821906041436279,,2.0,,
True,408,relation/1897790-220,2.6314064166877835,1.0254029974207328,Parallel Circuit - Comprehensive 1:1 (was: relation/1897791-220),,,,,0.096,0.542,2.18e-05,3.2824587121546,"[{'network_id': 'relation/1897790-220', 'length_km': 3.2761799999999996, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.196571, 'original_x': 0.98613, 'original_b': 1.287e-05, 'allocated_r': 0.096, 'allocated_x': 0.542, 'allocated_b': 2.18e-05, 'allocated_r_per_km': 0.02924636938905647, 'allocated_x_per_km': 0.16512012717571464, 'allocated_b_per_km': 6.641363048764907e-06}]",0.096,0.542,2.18e-05,,Norf - St. Peter STUERZ O ,220.0,,,,,,,,,
True,409,relation/1897791-220,2.6314064166877835,1.0254029974207328,Parallel Circuit - Comprehensive 1:1 (was: relation/1897791-220),,,,,0.172,0.958,1.17e-05,3.19703261959611,"[{'network_id': 'relation/1897791-220', 'length_km': 3.29156, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.197494, 'original_x': 0.99076, 'original_b': 1.293e-05, 'allocated_r': 0.172, 'allocated_x': 0.958, 'allocated_b': 1.17e-05, 'allocated_r_per_km': 0.05379988898009092, 'allocated_x_per_km': 0.29965287001701807, 'allocated_b_per_km': 3.6596436108550227e-06}]",0.172,0.958,1.17e-05,,Norf - St. Peter STUERZ W ,220.0,,,,,,,,,
True,410,relation/3756990-380,20.573097410927623,1.1906002832220572,Parallel Circuit - One-to-One,,True,,,0.64,5.887,0.0001032,23.5373870292679,"[{'network_id': 'relation/3756990-380', 'length_km': 39.17394, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.587609, 'original_x': 4.818395, 'original_b': 0.00033967, 'allocated_r': 0.32, 'allocated_x': 2.9435, 'allocated_b': 0.0002064, 'allocated_r_per_km': 0.013595391859006755, 'allocated_x_per_km': 0.12505636230308242, 'allocated_b_per_km': 8.769027749059358e-06}]",0.32,2.9435,0.0002064,,Ensdorf - Uchtelfangen TAUBNT N ,400.0,17.27960063578329,0.44232951851990276,0.0010070181007680867,0.3203885805924795,0.9999998684046276,410_411,1.0,,
True,411,relation/3756990-380,7.647543326403563,0.4425763932626269,Parallel Circuit - Poor Match,,True,,,0.64,5.888,0.0001032,23.5393860429901,"[{'network_id': 'relation/3756990-380', 'length_km': 39.17394, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.587609, 'original_x': 4.818395, 'original_b': 0.00033967, 'allocated_r': 0.32, 'allocated_x': 2.944, 'allocated_b': 0.0002064, 'allocated_r_per_km': 0.013594237309995358, 'allocated_x_per_km': 0.12506698325195728, 'allocated_b_per_km': 8.768283064947006e-06}]",0.32,2.944,0.0002064,,Ensdorf - Uchtelfangen TAUBNT S ,400.0,17.27960063578329,0.3042835427104618,0.0010070696391105693,0.06166318721539782,0.9999999644019912,410_411,1.0,,
True,414,way/77179295-380;merged_way/28203625-1-380+4,16.667363992132362,1.2639707499943673,Parallel Circuit - 2-Segment Good Match,,True,,,0.451,3.65,7.08e-05,15.350921226157,"[{'network_id': 'way/77179295-380', 'length_km': 3.97256, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.029794, 'original_x': 0.244312, 'original_b': 6.889e-05, 'allocated_r': 0.018724773844704817, 'allocated_x': 0.15154196127089262, 'allocated_b': 4.7031981843196485e-05, 'allocated_r_per_km': 0.007344836074585617, 'allocated_x_per_km': 0.05944268663467295, 'allocated_b_per_km': 1.84484042245911e-05}, {'network_id': 'merged_way/28203625-1-380+4', 'length_km': 19.947950000000002, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.299219, 'original_x': 2.453598, 'original_b': 0.00017296, 'allocated_r': 0.18805045231059037, 'allocated_x': 1.5219160774582146, 'allocated_b': 0.00011808400907840174, 'allocated_r_per_km': 0.014689672149171233, 'allocated_x_per_km': 0.1188853732693459, 'allocated_b_per_km': 9.22420211229555e-06}]",0.20677522615529517,1.6734580387291071,0.00016511599092159822,,Y-Osterath (-Selbeck - Utfort) TOESEE W ,400.0,13.18651083674732,0.6377524199297588,0.00046392311051535184,0.8697743692612869,0.9947206493951423,216_414,2.0,,
True,415,merged_way/73965410-1-380+1;merged_way/45394868-1-380+1;way/81234908-1-380;merged_way/79174500-380+2;way/77179295-380,26.397397636315272,1.1684032439504755,5-Segment Poor Match,,False,,,0.406,3.992,6.54e-05,15.4296303772315,"[{'network_id': 'merged_way/73965410-1-380+1', 'length_km': 5.11071, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.076661, 'original_x': 0.628617, 'original_b': 4.431e-05, 'allocated_r': 0.03330732236802186, 'allocated_x': 0.327494657372274, 'allocated_b': 2.1461072737621966e-05, 'allocated_r_per_km': 0.013156504403342926, 'allocated_x_per_km': 0.12936149157178561, 'allocated_b_per_km': 8.477195940676131e-06}, {'network_id': 'merged_way/45394868-1-380+1', 'length_km': 2.94333, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.04415, 'original_x': 0.36203, 'original_b': 2.552e-05, 'allocated_r': 0.01918215691077556, 'allocated_x': 0.18860879405866018, 'allocated_b': 1.2359734600637652e-05, 'allocated_r_per_km': 0.013156504403342926, 'allocated_x_per_km': 0.12936149157178561, 'allocated_b_per_km': 8.477195940676131e-06}, {'network_id': 'way/81234908-1-380', 'length_km': 6.63314, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.099497, 'original_x': 0.815876, 'original_b': 5.751e-05, 'allocated_r': 0.043229244526146175, 'allocated_x': 0.42505207918319093, 'allocated_b': 2.7854114206994676e-05, 'allocated_r_per_km': 0.013156504403342926, 'allocated_x_per_km': 0.12936149157178561, 'allocated_b_per_km': 8.477195940676131e-06}, {'network_id': 'merged_way/79174500-380+2', 'length_km': 12.488790000000002, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.187332, 'original_x': 1.536121, 'original_b': 0.00010829, 'allocated_r': 0.08139146117007769, 'allocated_x': 0.8002825443126851, 'allocated_b': 5.244336512830622e-05, 'allocated_r_per_km': 0.013156504403342926, 'allocated_x_per_km': 0.12936149157178561, 'allocated_b_per_km': 8.477195940676131e-06}, {'network_id': 'way/77179295-380', 'length_km': 3.97256, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.029794, 'original_x': 0.244312, 'original_b': 6.889e-05, 'allocated_r': 0.012944907512489353, 'allocated_x': 0.12728096253659482, 'allocated_b': 3.336342665287896e-05, 'allocated_r_per_km': 0.006578252201671463, 'allocated_x_per_km': 0.06468074578589281, 'allocated_b_per_km': 1.6954391881352263e-05}]",0.19005509248751065,1.8687190374634048,0.00014748171332643945,,Y-Selbeck (-Osterath - Utfort) TOESEE W ,400.0,22.592711696916655,0.3907357344260409,0.0004906187130205297,0.09346827123065761,0.9999999720311635,,5.0,,
True,416,merged_way/24532884-1-380+6;merged_way/112454229-1-380+2;way/24479976-1-380;merged_way/81234910-1-380+4;way/77179295-380,21.331721984012614,0.775359439419129,5-Segment Fair Match,,False,,,0.632,8.621,0.0001015,28.2477086812182,"[{'network_id': 'merged_way/24532884-1-380+6', 'length_km': 13.77204, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.413161, 'original_x': 3.387922, 'original_b': 5.971e-05, 'allocated_r': 0.3172302657043742, 'allocated_x': 4.327281836451598, 'allocated_b': 5.0947582229420856e-05, 'allocated_r_per_km': 0.022373496099533714, 'allocated_x_per_km': 0.30519289537037997, 'allocated_b_per_km': 3.593211794466253e-06}, {'network_id': 'merged_way/112454229-1-380+2', 'length_km': 6.51818, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.097773, 'original_x': 0.801736, 'original_b': 5.652e-05, 'allocated_r': 0.07507108508648457, 'allocated_x': 1.0240313679281383, 'allocated_b': 4.8226045166317615e-05, 'allocated_r_per_km': 0.011186748049766857, 'allocated_x_per_km': 0.15259644768518998, 'allocated_b_per_km': 7.186423588932506e-06}, {'network_id': 'way/24479976-1-380', 'length_km': 1.72687, 'num_parallel': 3, 'allocation_status': 'Applied', 'original_r': 0.017269, 'original_x': 0.141603, 'original_b': 2.246e-05, 'allocated_r': 0.013259120869455134, 'allocated_x': 0.18086531806261508, 'allocated_b': 1.9164884357986183e-05, 'allocated_r_per_km': 0.007457832033177905, 'allocated_x_per_km': 0.10173096512345998, 'allocated_b_per_km': 1.0779635383398759e-05}, {'network_id': 'merged_way/81234910-1-380+4', 'length_km': 1.4476099999999998, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.043428, 'original_x': 0.356112, 'original_b': 6.28e-06, 'allocated_r': 0.033344784428182686, 'allocated_x': 0.45485029518253633, 'allocated_b': 5.355214587754023e-06, 'allocated_r_per_km': 0.022373496099533714, 'allocated_x_per_km': 0.30519289537037997, 'allocated_b_per_km': 3.593211794466253e-06}, {'network_id': 'way/77179295-380', 'length_km': 3.97256, 'num_parallel': 4, 'allocation_status': 'Applied', 'original_r': 0.029794, 'original_x': 0.244312, 'original_b': 6.889e-05, 'allocated_r': 0.02287635427152711, 'allocated_x': 0.3120522945804355, 'allocated_b': 5.8783543254683585e-05, 'allocated_r_per_km': 0.005593374024883429, 'allocated_x_per_km': 0.07629822384259499, 'allocated_b_per_km': 1.4372847177865012e-05}]",0.4617816103600237,6.299081112205323,0.00018247726959616227,,Y-Utfort (-Osterath - Selbeck) TOESEE W ,400.0,27.512042672742286,0.4046255412486302,0.0007750805461033128,0.17311974661358465,0.9999999996171168,,5.0,,
True,418,relation/1641706-380-b,7.010689271555114,1.267616153359479,Fair Match,,False,,,0.371,3.547,7.04e-05,15.0899675492418,"[{'network_id': 'relation/1641706-380-b', 'length_km': 7.365600000000001, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 0.220968, 'original_x': 1.811938, 'original_b': 3.193e-05, 'allocated_r': 0.371, 'allocated_x': 3.547, 'allocated_b': 7.04e-05, 'allocated_r_per_km': 0.024585871294245495, 'allocated_x_per_km': 0.2350568341797541, 'allocated_b_per_km': 4.665351318368957e-06}]",0.371,3.547,7.04e-05,,Kelsterbach - Kriftel TREBUR N ,400.0,5.530608972578292,0.43957132519395764,0.0010653209086876059,0.3708886360340314,0.9999976726965245,,1.0,,
True,419,relation/1084027-220,15.927778922212948,1.0315560582035612,Parallel Circuit - Comprehensive 1:1 (was: relation/1084027-220),,True,,,1.004,5.289,6.1e-05,17.1523283963459,"[{'network_id': 'relation/1084027-220', 'length_km': 16.67889, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.000733, 'original_x': 5.020346, 'original_b': 6.55e-05, 'allocated_r': 1.004, 'allocated_x': 5.289, 'allocated_b': 6.1e-05, 'allocated_r_per_km': 0.05853432704879241, 'allocated_x_per_km': 0.3083546372122142, 'allocated_b_per_km': 3.5563684760720486e-06}]",1.004,5.289,6.1e-05,,Sechtem - Siegburg TROISD O ,220.0,15.44053645514033,0.614504838632783,0.001035145972238638,0.881818518629538,0.9999955976291361,419_420,1.0,,
True,42,way/515358079-380,12.97300200630481,1.0763876848236,Fair Match,,False,,,0.395,4.342,7.07800824853781e-05,16.767,"[{'network_id': 'way/515358079-380', 'length_km': 16.852330000000002, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.252785, 'original_x': 2.072837, 'original_b': 0.00014612, 'allocated_r': 0.1975, 'allocated_x': 2.171, 'allocated_b': 0.0001415601649707562, 'allocated_r_per_km': 0.01177908987892885, 'allocated_x_per_km': 0.12948052722609887, 'allocated_b_per_km': 8.442784336539405e-06}]",0.1975,2.171,0.0001415601649707562,,Altentreptow/Nord - Altentreptow/Süd 477,400.0,12.052350829739236,0.5144554623710957,0.0010552220739016294,0.5174546864398007,1.0,,1.0,,
True,420,relation/1084046-220,7.2618091975556105,0.4703080892722527,Parallel Circuit - Comprehensive 1:1 (was: relation/1084046-220),,True,,,1.004,5.317,6.06e-05,17.1411921875554,"[{'network_id': 'relation/1084046-220', 'length_km': 16.67889, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.000733, 'original_x': 5.020346, 'original_b': 6.55e-05, 'allocated_r': 1.004, 'allocated_x': 5.317, 'allocated_b': 6.06e-05, 'allocated_r_per_km': 0.05857235535395896, 'allocated_x_per_km': 0.310188459578685, 'allocated_b_per_km': 3.5353433610058893e-06}]",1.004,5.317,6.06e-05,,Sechtem - Siegburg TROISD W ,220.0,15.44053645514033,0.2890060629878711,0.00034838990243635237,0.06671456408703172,0.9866123050915852,419_420,2.0,,
True,423,merged_relation/1636708-380-b+1,37.21928650547492,1.3092861451590303,Poor Match,,False,,,1.449,12.34,0.0002146,49.1409808472648,"[{'network_id': 'merged_relation/1636708-380-b+1', 'length_km': 48.75993, 'num_parallel': 1, 'allocation_status': 'Applied', 'original_r': 1.462798, 'original_x': 11.994943, 'original_b': 0.00021139, 'allocated_r': 1.449, 'allocated_x': 12.34, 'allocated_b': 0.0002146, 'allocated_r_per_km': 0.029486590927105025, 'allocated_x_per_km': 0.25111423881330297, 'allocated_b_per_km': 4.36702720010817e-06}]",1.449,12.34,0.0002146,,Osburg - Uchtelfangen UCHTLF O ,400.0,28.42715982529101,0.3983241936129327,0.0009965951315641375,0.2393306022131686,0.9999998189769959,,1.0,,
True,424,merged_way/152924510-1-380+1;merged_way/139305260-1-380+2,31.738907087155443,0.5836989436357237,2-Segment Poor Match,,False,,,2.802,23.99,0.0004157,95.362256345067,"[{'network_id': 'merged_way/152924510-1-380+1', 'length_km': 16.83232, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.252485, 'original_x': 2.070375, 'original_b': 0.00014595, 'allocated_r': 0.6464343524055763, 'allocated_x': 5.534603895149813, 'allocated_b': 0.00038361564638829133, 'allocated_r_per_km': 0.01469134701396432, 'allocated_x_per_km': 0.12578351708244254, 'allocated_b_per_km': 8.718333981020654e-06}, {'network_id': 'merged_way/139305260-1-380+2', 'length_km': 19.64792, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.294719, 'original_x': 2.416694, 'original_b': 0.00017036, 'allocated_r': 0.7545656475944238, 'allocated_x': 6.4603961048501874, 'allocated_b': 0.0004477843536117087, 'allocated_r_per_km': 0.01469134701396432, 'allocated_x_per_km': 0.12578351708244254, 'allocated_b_per_km': 8.718333981020654e-06}]",1.4010000000000002,11.995000000000001,0.0008314,,Niederstedem - Uchtelfangen UCHTLF W ,400.0,54.37547460590084,0.30342417789525206,0.0004997200936958102,0.021070038355039088,0.9999999902575567,,2.0,,
True,425,merged_way/42507067-380+1,11.075025180506112,1.1110459088238418,Parallel Circuit - Parallel Circuit - Fair Match,,,,,0.339,3.131,5.43e-05,12.4512464885432,"[{'network_id': 'merged_way/42507067-380+1', 'length_km': 13.13289, 'num_parallel': 2, 'allocation_status': 'Applied', 'original_r': 0.196993, 'original_x': 1.615345, 'original_b': 0.00011387, 'allocated_r': 0.1695, 'allocated_x': 1.5655, 'allocated_b': 0.0001086, 'allocated_r_per_km': 0.013613094894231074, 'allocated_x_per_km': 0.12573038381662974, 'allocated_b_per_km': 8.722018321613536e-06}]",0.1695,1.5655,0.0001086,,Y-Gersteinwerk (-Hanekenfaehr - Uentrop) UENTRO N ,400.0,,,,,,,,,
