id,NE_name,r,x,b,length,Comment,geometry,bus0,bus1,EIC_Code,TSO,CORE-TSO_bus0,CORE-TSO_bus1,v_nom,Imax,Maximum Current Imax (A) Period 2,Maximum Current Imax (A) Period 3,Maximum Current Imax (A) Period 4,Maximum Current Imax (A) Period 5,Maximum Current Imax (A) Period 6,Maximum Current Imax (A) Fixed,Dynamic line rating (DLR) DLRmin(A),Dynamic line rating (DLR) DLRmax(A),s_nom,tie_line,Unnamed: 26,r_per_km,x_per_km,b_per_km
2596,Endersbach - Wendlingen bl,0.4992,5.213,8.988097e-05,20.3,,"LINESTRING (9.377588757620774 48.81260496239308, 9.40058183329799 48.66696738398149)",48428875,26260052,11TD400000528-LC,TRANSNETBW,Endersbach,Wendlingen,400,,,,,,,,2509.0,3000.0,1200.0,False,,0.024591133004926106,0.25679802955665026,4.427633990147783e-06
2597,Engstlatt - Oberjettingen ws,0.85,8.96,0.0001447332,33.8,,"LINESTRING (8.872879113129233 48.31008720034799, 8.785153771953254 48.583621743084734)",42736239,26814283,11T0-0000-0097-8,TRANSNETBW,Engstlatt,Oberjettingen,400,,,,,,,,2485.0,3000.0,1200.0,False,,0.02514792899408284,0.26508875739644977,4.282047337278107e-06
2598,Engstlatt - Trossingen rt,0.76,9.9,0.0001597814,37.3,,"LINESTRING (8.872879113129233 48.31008720034799, 8.616646665739477 48.06597636894685)",42736239,35954395,11TD40000A548-L6,TRANSNETBW,Engstlatt,Trossingen,400,,,,,,,,2720.0,2880.0,1152.0,False,,0.020375335120643434,0.26541554959785524,4.283683646112601e-06
2599,GKN2 - Grossgartach sw,0.47,4.35,7.580664e-05,16.9,,"LINESTRING (9.177311160411108 49.03937822257525, 9.151574900762485 49.14362211442996)",153328698,25557397,11TD400000529-L8,TRANSNETBW,GKN2,Grossgartach,400,,,,,,,,2621.0,3000.0,1200.0,False,,0.027810650887573965,0.257396449704142,4.485600000000001e-06
2600,Goldshoefe - Rotensohl gn,0.52,5.44,8.655088e-05,20.4,,"LINESTRING (10.117398458701109 48.897137784702174, 10.222435812059281 48.73672199502659)",42050342,38325076,11TD400000544-LI,TRANSNETBW,Goldshoefe,Rotensohl,400,,,,,,,2000.0,,,800.0,False,,0.025490196078431376,0.2666666666666667,4.2426901960784315e-06
2601,Goldshoefe - Kupferzell gn,1.5275,13.867,0.0002496624,55.2,,"LINESTRING (10.117398458701109 48.897137784702174, 9.694651058409661 49.232584544231536)",42050342,143854536,11TD400000545-LE,TRANSNETBW,Goldshoefe,Kupferzell,400,,,,,,,,2565.0,3000.0,1200.0,False,,0.02767210144927536,0.25121376811594204,4.522869565217392e-06
2602,Grafenrheinfeld - Hoepfingen ge (411),0.96,11.75,0.000210832,92.432,"German internal tie-line to TennetG, length until x-node","LINESTRING (10.187883452706124 49.981226470816395, 9.446918747930264 49.59026294993901)",108797675,145002769,11T-D2-D4-000014,TRANSNETBW,Grafenrheinfeld,Hoepfingen,400,,,,,,,3000.0,,,1200.0,False,,0.010386013501817552,0.12712047775662108,2.2809416652241646e-06
2603,Grafenrheinfeld - Stalldorf rt (416),0.585,6.788,0.000123464,54.439,"German internal tie-line to TennetG, length until x-node","LINESTRING (10.187883452706124 49.981226470816395, 9.944479692842798 49.5783378672262)",108797675,31653753,11T-D2-D4-000022,TRANSNETBW,Grafenrheinfeld,Stalldorf,400,3150.0,3150.0,,,,,,,,1260.0,False,,0.010745972556439316,0.1246900200224104,2.2679329157405537e-06
2604,Grossgartach - Heilbronn rt,0.21,1.9,2.990796e-05,7.0,,"LINESTRING (9.151574900762485 49.14362211442996, 9.20710730301593 49.17770552884662)",25557397,1104947187,11TD400000527-LG,TRANSNETBW,Grossgartach,Heilbronn,400,,,,,,,2000.0,,,800.0,False,,0.03,0.2714285714285714,4.272565714285714e-06
2605,Grossgartach - Hueffenhardt bl,0.52,4.8,8.133584e-05,18.5,,"LINESTRING (9.151574900762485 49.14362211442996, 9.091835332635744 49.294618828516626)",25557397,143903369,11TD400000551-LP,TRANSNETBW,Grossgartach,Hueffenhardt,400,,,,,,,,2610.0,3150.0,1260.0,False,,0.02810810810810811,0.2594594594594595,4.396531891891892e-06
2606,Grossgartach - Kupferzell ws,1.25,13.66,0.0001901292,47.7,,"LINESTRING (9.151574900762485 49.14362211442996, 9.694651058409661 49.232584544231536)",25557397,143854536,11TD400000524-LS,TRANSNETBW,Grossgartach ,Kupferzell,400,,,,,,,,2099.0,2583.0,1033.2,False,,0.02620545073375262,0.2863731656184486,3.985937106918239e-06
2607,Grossgartach - Pulverdingen rt,0.757,7.8661,0.000126355,29.6,,"LINESTRING (9.151574900762485 49.14362211442996, 9.04543545075586 48.90296099365881)",25557397,43688805,11TD40000A530-L6,TRANSNETBW,Grossgartach  2,Pulverdingen,400,,,,,,,,2507.0,2880.0,1152.0,False,,0.025574324324324323,0.2657466216216216,4.2687499999999996e-06
2608,Grossgartach - Pulverdingen ws,0.76,7.86,0.0001262606,29.6,,"LINESTRING (9.151574900762485 49.14362211442996, 9.04543545075586 48.90296099365881)",25557397,43688805,11TD400000525-LO,TRANSNETBW,Grossgartach ,Pulverdingen,400,,,,,,,,2500.0,2880.0,1152.0,False,,0.025675675675675674,0.26554054054054055,4.26556081081081e-06
2609,Gruenkraut - Herbertingen rt,1.4,12.67,0.000153592,41.1,,"LINESTRING (9.645341069106255 47.744597489372225, 9.425344076806772 48.064439721469796)",31131325,25306752,11TD400000534-LN,TRANSNETBW,Gruenkraut,Herbertingen,400,,,,,,,,1722.0,1800.0,720.0,False,,0.0340632603406326,0.30827250608272505,3.7370316301703164e-06
2610,Gruenkraut - Obermooweiler bl,0.465,4.67,8.2638e-05,18.2,,"LINESTRING (9.645341069106255 47.744597489372225, 9.801350568855725 47.65279541079443)",31131325,31131320,11TD40000A536-LJ,TRANSNETBW,Gruenkraut,Obermooweiler,400,,,,,,,1800.0,,,720.0,False,,0.025549450549450552,0.2565934065934066,4.540549450549451e-06
2611,Herbertingen - Tiengen rt,1.975,17.82,0.000202475,113.130077752483,"German internal tie-line to Amprion, length until x-node","MULTILINESTRING ((9.425344076806772 48.064439721469796, 8.678720561010328 47.79133842753644), (8.642196026068467 47.77777234945125, 8.628231618883946 47.77258052346644), (8.408003963241104 47.690327115443345, 8.258827663264352 47.63420888291391))",25306752,31367940,11T-D4-D7-00010V,TRANSNETBW,Herbertingen,Tiengen,400,,,,,,,1792.0,,,716.8,False,,0.01745777992233946,0.15751779150181733,1.7897539188737633e-06
2612,Hoepfingen - Hueffenhardt ge,1.36,12.11,0.0002042664,45.4,,"LINESTRING (9.446918747930264 49.59026294993901, 9.091835332635744 49.294618828516626)",145002769,143903369,11TD400000543-LM,TRANSNETBW,Hoepfingen,Hueffenhardt,400,,,,,,,,2630.0,3000.0,1200.0,False,,0.02995594713656388,0.26674008810572686,4.499259911894274e-06
2613,Hoheneck - Pulverdingen ws,0.135,1.735,2.720619e-05,19.3751327813275,German internal tie-line to Amprion,"LINESTRING (9.190792677545453 48.91441508357054, 9.04543545075586 48.90296099365881)",25802269,43688805,11T-D4-D7-00014N,TRANSNETBW,Hoheneck,Pulverdingen,400,,,,,,,2880.0,,,1152.0,False,,0.006967694184274405,0.08954777340530438,1.404180828438996e-06
2614,Karlsruhe Ost - Oberwald rt,0.18,0.89,1.061858e-05,2.63,,"LINESTRING (8.451616367168567 49.00739652221315, 8.445537986650066 48.98608926948394)",32725958,32725957,11TD40000A575-L3,TRANSNETBW,Karlsruhe,Oberwald,220,,,,,,,651.0,,,143.22,False,,0.06844106463878327,0.33840304182509506,4.0374828897338405e-06
2615,Kuehmoos - Schwoerstadt ge,0.57,2.96,3.493451e-05,9.6,,"LINESTRING (7.9580759143156135 47.59547794146252, 7.897258201230456 47.59036633147328)",88916034T,88901626,11TD400000565-L4,TRANSNETBW,Kuehmoos,Schwoerstadt,220,,,,,,,,1227.0,1500.0,330.0,False,,0.059375,0.30833333333333335,3.639011458333334e-06
2616,Kuehmoos - Schwoerstadt gn,0.5643,2.9349,3.565708e-05,9.6,,"LINESTRING (7.9580759143156135 47.59547794146252, 7.897258201230456 47.59036633147328)",88916034T,88901626,11TD400000557-L1,TRANSNETBW,Kuehmoos,Schwoerstadt,220,,,,,,,,1227.0,1500.0,330.0,False,,0.05878125000000001,0.30571875,3.7142791666666668e-06
2617,Kuehmoos - Tiengen gr,0.67,3.53,8.136e-05,32.3835106033724,"German internal tie-line to Amprion, length until x-node","LINESTRING (7.9580759143156135 47.59547794146252, 8.258827663264352 47.63420888291391)",88916034T,31367940T,11T-D4-D7-00012R,TRANSNETBW,Kuehmoos,Tiengen,220,,,,,,,1290.0,,,283.8,False,,0.020689541915515072,0.10900609397278835,2.5123897466362777e-06
2618,Kupferzell - Stalldorf rot,0.9956,11.389,0.0002178695,46.8,,"LINESTRING (9.694651058409661 49.232584544231536, 9.944479692842798 49.5783378672262)",143854536,31653753,11TD400000605-LS,TRANSNETBW,Kupferzell,Stalldorf,400,,,,,,,3000.0,,,1200.0,False,,0.021273504273504277,0.24335470085470085,4.655331196581197e-06
2619,Marbach - Pulverdingen gn,0.55,4.89,7.4644e-05,17.77,,"LINESTRING (9.236283991171227 48.92685322269938, 9.04543545075586 48.90296099365881)",97825259,43688805T,11T0-0000-0099-2,TRANSNETBW,Marbach,Pulverdingen,220,,,,,,,,1274.0,1500.0,330.0,False,,0.03095104108047271,0.2751828925154755,4.200562746201463e-06
2620,Metzingen - Wendlingen ge,0.4,6.06,9.694956e-05,22.7,,"LINESTRING (9.27431381011231 48.54986297916851, 9.40058183329799 48.66696738398149)",30734324,26260052,11TD400000602-L3,TRANSNETBW,Metzingen,Wendlingen,400,,,,,,,2000.0,,,800.0,False,,0.01762114537444934,0.2669603524229075,4.2709057268722464e-06
2621,Muehlhausen - Pulverdingen bl,0.77,8.0,0.0001343973,30.7,,"LINESTRING (9.215650199269106 48.85230535187762, 9.04543545075586 48.90296099365881)",22960899,43688805,11TD400000550-LT,TRANSNETBW,Muehlhausen,Pulverdingen,400,,,,,,,,2480.0,2880.0,1152.0,False,,0.0250814332247557,0.26058631921824105,4.377762214983713e-06
2622,Neurott - Heidelberg Sued ge,0.18,0.9,1.168673e-05,3.0,,"LINESTRING (8.663785196240624 49.36008425783418, 8.623206227427872 49.356581849587705)",156676050,207248812T,11TD400000563-LC,TRANSNETBW,Heidelberg,Neurott,220,,,,,,,542.0,,,119.24,False,,0.06,0.3,3.895576666666667e-06
2623,Neurott - Heidelberg Sued rt,0.18,0.9,1.168673e-05,3.0,,"LINESTRING (8.663785196240624 49.36008425783418, 8.623206227427872 49.356581849587705)",156676050,207248812T,11TD400000570-LJ,TRANSNETBW,Heidelberg,Neurott,220,,,,,,,542.0,,,119.24,False,,0.06,0.3,3.895576666666667e-06
2624,Neurott - Philippsburg gn,0.44,6.123,9.5158e-05,22.17,,"LINESTRING (8.623206227427872 49.356581849587705, 8.44094583391694 49.25022026439998)",207248812,48057110,11TD400000589-LF,TRANSNETBW,Neurott,Philippsburg,400,,,,,,,3000.0,,,1200.0,False,,0.019846639603067207,0.27618403247631934,4.292196662156067e-06
2625,Neurott - Wiesloch bl,0.47,2.94,3.597124e-05,9.6,,"LINESTRING (8.623206227427872 49.356581849587705, 8.673717359625064 49.29043940350322)",207248812T,46584363T,11TD400000582-L6,TRANSNETBW,Neurott,Wiesloch,220,,,,,,,415.0,,,91.3,False,,0.04895833333333333,0.30625,3.747004166666667e-06
2626,Oberjettingen - Pulverdingen ws,1.17,12.1,0.0001949673,45.6,,"LINESTRING (8.785153771953254 48.583621743084734, 9.04543545075586 48.90296099365881)",26814283,43688805,11TD400000519-LD,TRANSNETBW,Oberjettingen,Pulverdingen,400,,,,,,,,2486.0,2880.0,1152.0,False,,0.025657894736842102,0.26535087719298245,4.275598684210527e-06
2627,Y-Bruchsal (- Philippsburg - Pulverdingen) ws,0.1393,1.2336,2.453584e-05,5.2,,"LINESTRING (8.605842999999998 49.161690796677014, 8.562143633802576 49.132930394008724)",497073732,254326606,11T0-0000-1642-7,TRANSNETBW,Y-Bruchsal,Bruchsal/Kaendelweg,400,,,,,,,3600.0,,,1440.0,False,,0.02678846153846154,0.23723076923076922,4.718430769230769e-06
2628,Y-Bruchsal/Kaendelweg (-Philippsburg - Pulverdingen) rt,0.14,1.24,2.4693e-05,5.2,tripod - length until Y-Node,"LINESTRING (8.605842999999998 49.161690796677014, 8.562143633802576 49.132930394008724)",497073732,254326606,11TD400000521-24,TRANSNETBW,Y-Bruchsal/Kaendelweg,Bruchsal/Kaendelweg,400,,,,,,,598.0,,,239.2,False,,0.026923076923076925,0.23846153846153845,4.748653846153846e-06
2629,Y-Buehl (-Daxlanden - Kuppenheim) rt,1.22,6.19,8.202699e-05,21.1,tripod - length until Y-Node,"LINESTRING (8.2487700267 48.84633442688881, 8.120596018028706 48.70536874816383)",32151621,39011884,11T0-0000-1478-O,TRANSNETBW,Y-Buehl,Buehl,220,,,,,,,,1262.0,1595.0,350.9,False,,0.057819905213270135,0.2933649289099526,3.8875350710900475e-06
2630,Y-Daxlanden (-Buehl - Kuppenheim) rt,1.16,5.71,7.747168e-05,19.8,tripod - length until Y-Node,"LINESTRING (8.2487700267 48.84633442688881, 8.313340225406131 49.00904346929585)",32151621,152261133T,11T0-0000-1479-L,TRANSNETBW,Y-Buehl,Daxlanden,220,,,,,,,,2524.0,2567.0,564.74,False,,0.05858585858585858,0.28838383838383835,3.912711111111111e-06
2631,Y-Daxlanden (-Kuppenheim - Weier) ge,0.5935,4.5624,9.81747e-05,19.8,tripod - length until Y-Node,"LINESTRING (8.313340225406131 49.00904346929585, 8.2487700267 48.84633442688881)",152261133T,32151621,11TD400000574-24,TRANSNETBW,Daxlanden,Y-Daxlanden,220,,,,,,,,2524.0,2797.0,615.34,False,,0.029974747474747473,0.23042424242424242,4.9583181818181815e-06
2632,Y-Dellmensingen (-Goldshoefe - Niederstotzingen) ws,1.09,11.49,0.0001642739,40.7,tripod - length until Y-Node,"LINESTRING (10.231685596699993 48.52985209949797, 9.885508871535556 48.30406966892505)",31105067,41389594,11T0-0000-1365-5,TRANSNETBW,Y-Dellmensingen,Dellmensingen,400,,,,,,,,1800.0,2404.0,961.6,False,,0.026781326781326782,0.2823095823095823,4.036213759213759e-06
2633,Y-Endersbach (-Grossgartach - Muehlhausen) gn,0.45,4.26,7.502124e-05,16.7,tripod - length until Y-Node,"LINESTRING (9.302572500000004 48.88318119659925, 9.377588757620774 48.81260496239308)",258826698,48428875,11T0-0000-0950-0,TRANSNETBW,Y-Endersbach,Endersbach,400,,,,,,,3000.0,,,1200.0,False,,0.02694610778443114,0.25508982035928146,4.492289820359282e-06
2634,Y-Engstlatt (-Kuehmoos - Villingen) gn,1.11,14.75,0.0002369704,55.4,tripod - length until Y-Node,"LINESTRING (8.530555599999996 47.91484819631445, 8.872879113129233 48.31008720034799)",990853393,42736239,11TD400000587-1Q,TRANSNETBW,Y-Engstlatt,Engstlatt,400,,,,,,,2880.0,,,1152.0,False,,0.020036101083032495,0.26624548736462095,4.2774440433213e-06
2635,Y-Engstlatt (-Oberjettingen - Pulverdingen) rt,0.86,9.02,0.0001455814,34.0,tripod - length until Y-Node,"LINESTRING (8.872879113129233 48.31008720034799, 8.785153771953254 48.583621743084734)",42736239,26814283,11TD400000520-1A,TRANSNETBW,Engstlatt,Y-Oberjettingen,400,,,,,,,,2487.0,2880.0,1152.0,False,,0.025294117647058825,0.2652941176470588,4.281805882352941e-06
2637,Y-Goldshoefe (-Dellmensingen - Niederstotzingen) ws,1.2,12.38,0.0001996168,46.7,tripod - length until Y-Node,"LINESTRING (10.231685596699993 48.52985209949797, 10.117398458701109 48.897137784702174)",31105067,42050342,11T0-0000-1366-2,TRANSNETBW,Y-Dellmensingen,Goldshoefe,400,,,,,,,,2565.0,3150.0,1260.0,False,,0.025695931477516056,0.2650963597430407,4.274449678800856e-06
2638,Y-Grossgartach (-Endersbach - Muelhausen) gn,0.55,5.33,0.000170777,27.1,tripod - length until Y-Node,"LINESTRING (9.302572500000004 48.88318119659925, 9.151574900762485 49.14362211442996)",258826698,25557397,11T0-0000-0951-Y,TRANSNETBW,Y-Endersbach,Grossgartach,400,,,,,,,,2720.0,3150.0,1260.0,False,,0.02029520295202952,0.1966789667896679,6.301734317343173e-06
2640,Y-Herbertingen (-Hoheneck - Metzingen) sw,0.85,16.422,0.000276523,61.0,tripod - length until Y-Node,"LINESTRING (9.218223100000003 48.53242409649871, 9.425344076806772 48.064439721469796)",346125661,25306752,11T-D4-D7-00009G,TRANSNETBW,Y-Herbertingen,Herbertingen,400,1792.0,2000.0,,,,,,,,800.0,False,,0.013934426229508197,0.26921311475409837,4.533163934426229e-06
2642,Y-Hueffenhardt (-Neurott - Wiesloch) ge,0.9,8.08,0.000144796,31.8,tripod - length until Y-Node,"LINESTRING (8.670099300000006 49.309202296717416, 9.091835332635744 49.294618828516626)",1654012132,143903369,11TD400000542-1T,TRANSNETBW,Y-Hueffenhardt,Hueffenhardt,400,,,,,,,,2622.0,3150.0,1260.0,False,,0.02830188679245283,0.2540880503144654,4.553333333333333e-06
2643,Y-Kuehmoos (-Engstlatt - Villingen) gn,1.54,17.75,0.0003213535,68.0,tripod - length until Y-Node,"LINESTRING (8.530555599999996 47.91484819631445, 7.9580759143156135 47.59547794146252)",990853393,88916034,11TD400000587-2O,TRANSNETBW,Y-Engstlatt,Kuehmoos,400,,,,,,,,2578.0,3000.0,1200.0,False,,0.022647058823529412,0.2610294117647059,4.725786764705882e-06
2646,Y-Metzingen (-Herbertingen - Hoheneck) sw,0.05,0.71,1.1687e-05,2.7,triüod - length until Y-Node,"LINESTRING (9.218223100000003 48.53242409649871, 9.27431381011231 48.54986297916851)",346125661,30734324,11T-D4-D7-00016J,TRANSNETBW,Y-Herbertingen,Metzingen,400,,,,,,,3000.0,,,1200.0,False,,0.018518518518518517,0.26296296296296295,4.328518518518519e-06
2647,Y-Muehlhausen (-Endersbach - Grossgartach) gn,0.24,2.43,3.842168e-05,8.9,tripod - length until Y-Node,"LINESTRING (9.302572500000004 48.88318119659925, 9.215650199269106 48.85230535187762)",258826698,22960899,11T0-0000-0952-V,TRANSNETBW,Y-Endersbach,Muehlhausen,400,,,,,,,,2720.0,3150.0,1260.0,False,,0.026966292134831458,0.27303370786516856,4.317042696629213e-06
2648,Y-Neurott (-GKM - Weinheim) rt,0.792,6.545,0.0001278,26.48,tripod - length until Y-Node,"LINESTRING (8.501808581399173 49.444911543677115, 8.623206227427872 49.356581849587705)",163093653,207248812T,11T0-0000-1639-R,TRANSNETBW,GKMB,Neurott,220,,,,,,,,2505.0,2680.0,589.6,False,,0.02990936555891239,0.2471676737160121,4.8262839879154075e-06
2649,Y-Neurott (-Hueffenhardt - Wiesloch) ge,0.2,2.06,3.33323e-05,7.5,tripod - length until Y-Node,"LINESTRING (8.670099300000006 49.309202296717416, 8.623206227427872 49.356581849587705)",1654012132,207248812,11TD400000542-2R,TRANSNETBW,Y-Hueffenhardt,Neurott,400,,,,,,,,2622.0,3000.0,1200.0,False,,0.02666666666666667,0.27466666666666667,4.444306666666667e-06
2652,Y-Philippsburg (-Bruchsal - Pulverdingen) ws,0.324,4.43,6.8235e-05,16.2,tripod - length until Y-Node,"LINESTRING (8.605842999999998 49.161690796677014, 8.44094583391694 49.25022026439998)",497073732,48057110,11T0-0000-1643-4,TRANSNETBW,Y-Bruchsal,Philippsburg,400,,,,,,,,3006.0,3600.0,1440.0,False,,0.02,0.2734567901234568,4.2120370370370374e-06
2653,Y-Philippsburg (-Bruchsal/Kaendelweg - Pulverdingen) rt,0.32,4.41,6.8267e-05,16.3,tripod - length until Y-Node,"LINESTRING (8.605842999999998 49.161690796677014, 8.44094583391694 49.25022026439998)",497073732,48057110,11TD400000521-16,TRANSNETBW,Y-Bruchsal/Kaendelweg,Philippsburg,400,,,,,,,,2976.0,3600.0,1440.0,False,,0.0196319018404908,0.2705521472392638,4.188159509202454e-06
2654,Y-Pulverdingen (-Bruchsal - Philippsburg) ws,1.0315,14.023,0.0002168013,51.5,tripod - length until Y-Node,"LINESTRING (8.605842999999998 49.161690796677014, 9.04543545075586 48.90296099365881)",497073732,43688805,11T0-0000-1644-1,TRANSNETBW,Y-Bruchsal,Pulverdingen,400,,,,,,,2880.0,,,1152.0,False,,0.020029126213592235,0.2722912621359223,4.209733980582524e-06
2655,Y-Pulverdingen (-Bruchsal/Kaendelweg -Philippsburg) rt,1.03,14.01,0.0002164243,51.5,tripod - length until Y-Node,"LINESTRING (8.605842999999998 49.161690796677014, 9.04543545075586 48.90296099365881)",497073732,43688805,11TD40000A521-36,TRANSNETBW,Y-Bruchsal/Kaendelweg,Pulverdingen,400,,,,,,,2880.0,,,1152.0,False,,0.02,0.2720388349514563,4.202413592233009e-06
2656,Y-Pulverdingen (-Engstlatt - Oberjettingen) rt,1.17,12.1,0.0001945903,45.6,tripod - length until Y-Node,"LINESTRING (8.785153771953254 48.583621743084734, 9.04543545075586 48.90296099365881)",26814283,43688805,11TD400000520-36,TRANSNETBW,Y-Oberjettingen,Pulverdingen,400,,,,,,,,2483.0,2880.0,1152.0,False,,0.025657894736842102,0.26535087719298245,4.267331140350877e-06
2657,Y-Stokach (-Gurtweil - Laufenburg) ge-rt,2.1,16.8,0.0003473659,69.71,tripod - length until Y-Node,"MULTILINESTRING ((8.251925544047335 47.63976982276084, 8.40280849189703 47.68094986369717), (8.72545427502652 47.76809289398385, 9.012744549359166 47.84464188506175))",31367937,31367936,11T0-0000-1626-3,TRANSNETBW,Y-Gurtweil,Stockach,220,,,,,,,1500.0,,,330.0,False,,0.030124802754267686,0.24099842203414149,4.9830139147898445e-06
2658,Y-Villingen (-Engstlatt - Kuehmoss) gn,0.45,3.82,7.822566e-05,16.2,tripod - length until Y-Node,"LINESTRING (8.530555599999996 47.91484819631445, 8.465429838607777 48.04352364721467)",990853393,42049947,11TD400000587-3M,TRANSNETBW,Y-Engstlatt,Villingen,400,,,,,,,478.0,,,191.2,False,,0.02777777777777778,0.23580246913580247,4.828744444444444e-06
2659,Y-Weier (-Daxlanden - Kuppenheim) ge,1.4,10.75,0.0002306872,46.71,tripod - length until Y-Node,"LINESTRING (8.2487700267 48.84633442688881, 7.910729352238209 48.501288341728916)",32151621,146962222,11TD40000A574-36,TRANSNETBW,Y-Daxlanden,Weier,220,,,,,,,,2524.0,2797.0,615.34,False,,0.029972168700492397,0.2301434382359238,4.938711196745879e-06
2660,Y-Weinheim (-GKM - Neurott) rt,0.1,0.2,1.57e-06,0.12,tripod - length until Y-Node,"LINESTRING (8.501808581399173 49.444911543677115, 8.626971452074295 49.543601113485515)",163093653,160929097,11T0-0000-1640-D,TRANSNETBW,GKM,Weinheim,220,,,,,,,,2505.0,3000.0,660.0,False,,0.8333333333333334,1.6666666666666667,1.3083333333333334e-05
2661,Y-Wiesloch (-Hueffenhardt - Neurott) ge,0.06,0.56,9.864602e-06,2.2,tripod - length until Y-Node,"LINESTRING (8.670099300000006 49.309202296717416, 8.673717359625064 49.29043940350322)",1654012132,46584363,11TD400000542-3P,TRANSNETBW,Y-Hueffenhardt,Wiesloch,400,,,,,,,470.0,,,188.0,False,,0.027272727272727268,0.2545454545454546,4.483909999999999e-06
2664,Röhrsdorf - Hradec 445,1.23,10.945,0.0001748296,81.5,Tie-line to CZ (CEPS),"LINESTRING (12.815082479900907 50.8586894766598, 13.164200482274529 50.51107463258477)",23117075,28099187,10T-CZ-DE-00002U,50HERTZ,Röhrsdorf,Hradec,400,2520.0,,,,,,,,,1008.0,True,,0.0150920245398773,0.13429447852760737,2.145148466257669e-06
